rate,conditioner,kernel,profile,source,relative_rms_error,peak_normalized_error,spectral_magnitude_relative_error,finite,reference_convergence,joint_pass
48000,fir129-p18000-s23520,hann-g32,edge,AB,5.8650401801248736e-05,6.120209465468416e-05,4.906291612198657e-05,True,3.1686620336812556e-08,True
48000,fir129-p18000-s23520,kaiser-g32,edge,AB,2.511956193146887e-05,2.1829776533251794e-05,2.244195659971905e-05,True,3.1686620336812556e-08,True
48000,fir129-p18000-s23520,lagrange-g64,edge,AB,0.00042591988770674717,0.00031892335057955,0.00035158736564623605,True,3.1686620336812556e-08,True
48000,fir129-p18000-s23520,hann-g64,edge,AB,7.1901146553216035e-06,8.148106459205808e-06,6.025412058371973e-06,True,3.1686620336812556e-08,True
48000,fir129-p18000-s23520,kaiser-g64,edge,AB,1.3206962942589336e-05,1.0924462011984354e-05,1.2136762273165893e-05,True,3.1686620336812556e-08,True
48000,fir129-p18000-s23520,kaiser-g16,overlap-reference,A1,5.1793864628272025e-05,5.1824676248391815e-05,5.138090355296936e-05,True,5.112561540909239e-10,True
48000,fir129-p18000-s23520,hann-g32,overlap-reference,A1,8.562034167807801e-06,8.743160735024358e-06,8.502180840208382e-06,True,5.112561540909239e-10,True
48000,fir129-p18000-s23520,kaiser-g32,overlap-reference,A1,3.104123603266111e-05,3.0015289970448728e-05,3.090425867801083e-05,True,5.112561540909239e-10,True
48000,fir129-p18000-s23520,lagrange-g64,overlap-reference,A1,5.855857183438269e-06,1.0993549011497737e-05,5.3918154135994085e-06,True,5.112561540909239e-10,True
48000,fir129-p18000-s23520,hann-g64,overlap-reference,A1,1.0323231414091983e-06,9.911440888236326e-07,1.0248600231190743e-06,True,5.112561540909239e-10,True
48000,fir129-p18000-s23520,kaiser-g64,overlap-reference,A1,1.6082345490007496e-05,1.4747566626053852e-05,1.6014705365678917e-05,True,5.112561540909239e-10,True
48000,fir129-p18000-s23520,kaiser-g16,overlap-reference,B1,6.376557222850813e-05,6.487174260771859e-05,6.373175063920741e-05,True,7.491368056975647e-10,True
48000,fir129-p18000-s23520,hann-g32,overlap-reference,B1,2.2612788049403273e-06,4.4938281288935025e-06,2.2475465341039073e-06,True,7.491368056975647e-10,True
48000,fir129-p18000-s23520,kaiser-g32,overlap-reference,B1,8.511985590527923e-06,1.5269791549644958e-05,8.474069252687032e-06,True,7.491368056975647e-10,True
48000,fir129-p18000-s23520,lagrange-g64,overlap-reference,B1,6.442072272819476e-06,1.4474350503973573e-05,6.406656097326475e-06,True,7.491368056975647e-10,True
48000,fir129-p18000-s23520,hann-g64,overlap-reference,B1,5.75963701565112e-07,6.858175458219467e-07,5.754025900328294e-07,True,7.491368056975647e-10,True
48000,fir129-p18000-s23520,kaiser-g64,overlap-reference,B1,9.108469137781086e-06,1.0610797867919882e-05,9.102090851574507e-06,True,7.491368056975647e-10,True
48000,fir129-p18000-s23520,kaiser-g16,overlap-reference,AB,5.179390458836395e-05,5.182467624234964e-05,5.13809443321923e-05,True,5.112566440229531e-10,True
48000,fir129-p18000-s23520,hann-g32,overlap-reference,AB,8.562022250907705e-06,8.743160741066908e-06,8.502169547572971e-06,True,5.112566440229531e-10,True
48000,fir129-p18000-s23520,kaiser-g32,overlap-reference,AB,3.1041193093955454e-05,3.00152899763281e-05,3.090421658476711e-05,True,5.112566440229531e-10,True
48000,fir129-p18000-s23520,lagrange-g64,overlap-reference,AB,5.8558585019514165e-06,1.0993549005373655e-05,5.391786552133225e-06,True,5.112566440229531e-10,True
48000,fir129-p18000-s23520,hann-g64,overlap-reference,AB,1.0323220498485782e-06,9.911440824545223e-07,1.0248589731587772e-06,True,5.112566440229531e-10,True
48000,fir129-p18000-s23520,kaiser-g64,overlap-reference,AB,1.608232932954309e-05,1.4747566632259749e-05,1.6014690181012757e-05,True,5.112566440229531e-10,True
48000,fir129-p18000-s23520,kaiser-g16,sustained-edge,A1,0.00010035358932287648,5.616557842792037e-05,9.134871538042999e-05,True,1.0204379100859773e-08,True
48000,fir129-p18000-s23520,hann-g32,sustained-edge,A1,3.492335612474382e-05,1.8266253198231056e-05,3.206513629117904e-05,True,1.0204379100859773e-08,True
48000,fir129-p18000-s23520,kaiser-g32,sustained-edge,A1,2.7630966948869808e-05,2.382566338881833e-05,2.6992556753352604e-05,True,1.0204379100859773e-08,True
48000,fir129-p18000-s23520,lagrange-g64,sustained-edge,A1,0.0002681299064409109,0.00013985691950817964,0.0002390720647421326,True,1.0204379100859773e-08,True
48000,fir129-p18000-s23520,hann-g64,sustained-edge,A1,4.498805117472662e-06,2.9855351286881063e-06,4.133825830878801e-06,True,1.0204379100859773e-08,True
48000,fir129-p18000-s23520,kaiser-g64,sustained-edge,A1,1.571038798996058e-05,1.254763149264628e-05,1.5451876740546277e-05,True,1.0204379100859773e-08,True
48000,fir129-p18000-s23520,kaiser-g16,sustained-edge,B1,0.00030214797879868995,0.00014240607529195746,0.00029613584052678717,True,6.08698672588937e-08,True
48000,fir129-p18000-s23520,hann-g32,sustained-edge,B1,0.0001771122812385416,0.00010144337513738533,0.000173953467595324,True,6.08698672588937e-08,True
48000,fir129-p18000-s23520,kaiser-g32,sustained-edge,B1,4.510690498263415e-05,3.085194861756904e-05,4.453462379062587e-05,True,6.08698672588937e-08,True
48000,fir129-p18000-s23520,lagrange-g64,sustained-edge,B1,0.0011577369605101685,0.0005877316466016206,0.0011516807764133299,True,6.08698672588937e-08,True
48000,fir129-p18000-s23520,hann-g64,sustained-edge,B1,2.15830804090913e-05,1.2618965334702457e-05,2.1197215355171786e-05,True,6.08698672588937e-08,True
48000,fir129-p18000-s23520,kaiser-g64,sustained-edge,B1,2.328910655648047e-05,1.3769110661707096e-05,2.3084139635106783e-05,True,6.08698672588937e-08,True
48000,fir129-p18000-s23520,kaiser-g16,sustained-edge,AB,0.00010035357040425364,5.616557841763746e-05,9.134880346222149e-05,True,1.0204380236230908e-08,True
48000,fir129-p18000-s23520,hann-g32,sustained-edge,AB,3.492335039208924e-05,1.8266253187481462e-05,3.2065199368886016e-05,True,1.0204380236230908e-08,True
48000,fir129-p18000-s23520,kaiser-g32,sustained-edge,AB,2.7630967012714324e-05,2.382566337853508e-05,2.6992558250444557e-05,True,1.0204380236230908e-08,True
48000,fir129-p18000-s23520,lagrange-g64,sustained-edge,AB,0.00026812991089181443,0.00013985691952640405,0.00023907194034565655,True,1.0204380236230908e-08,True
48000,fir129-p18000-s23520,hann-g64,sustained-edge,AB,4.498803245522438e-06,2.985535139223678e-06,4.133835238253766e-06,True,1.0204380236230908e-08,True
48000,fir129-p18000-s23520,kaiser-g64,sustained-edge,AB,1.571038812338397e-05,1.2547631502929903e-05,1.545187769526914e-05,True,1.0204380236230908e-08,True
96000,raw-control,hann-g16,reference,A1,0.003962903310388289,0.003097739544636336,0.0023875570097175816,True,1.2658156478757805e-06,True
96000,raw-control,hann-g32,reference,A1,0.00280418022153041,0.0015998357129615637,0.001701262849726327,True,1.2658156478757805e-06,True
96000,raw-control,kaiser-g32,reference,A1,0.003020513046885069,0.0017944313304450227,0.001831674187040363,True,1.2658156478757805e-06,True
96000,raw-control,hann-g64,reference,A1,0.0019868597975975615,0.000858749505901955,0.0012239100301884246,True,1.2658156478757805e-06,True
96000,raw-control,kaiser-g64,reference,A1,0.002140384866390313,0.0009499644299340176,0.0013157668613991349,True,1.2658156478757805e-06,True
96000,raw-control,hann-g16,reference,B1,5.574423565370767e-05,0.00011302468072431574,2.271672252358791e-05,True,2.9841018015049845e-08,True
96000,raw-control,hann-g32,reference,B1,3.885871485674043e-05,5.550508154804443e-05,1.5906544667510783e-05,True,2.9841018015049845e-08,True
96000,raw-control,kaiser-g32,reference,B1,4.625011857274322e-05,7.27596231411614e-05,2.5792004138206626e-05,True,2.9841018015049845e-08,True
96000,raw-control,hann-g64,reference,B1,2.840615502980171e-05,2.8857354836478758e-05,1.4273502703634415e-05,True,2.9841018015049845e-08,True
96000,raw-control,kaiser-g64,reference,B1,3.0357968971503238e-05,3.410140437648169e-05,1.4613542657131611e-05,True,2.9841018015049845e-08,True
96000,raw-control,hann-g16,reference,AB,0.0039215091507178515,0.0030977523366904286,0.002362493607122913,True,1.256381033124373e-06,True
96000,raw-control,hann-g32,reference,AB,0.0027748982026305708,0.0015998488928256297,0.0016833863480413811,True,1.256381033124373e-06,True
96000,raw-control,kaiser-g32,reference,AB,0.0029889707270365448,0.001794444324400463,0.0018124353207730555,True,1.256381033124373e-06,True
96000,raw-control,hann-g64,reference,AB,0.00196612458672591,0.0008587634334341679,0.0012109869312304361,True,1.256381033124373e-06,True
96000,raw-control,kaiser-g64,reference,AB,0.002118043908277099,0.0009499780663165465,0.001301904035258372,True,1.256381033124373e-06,True
96000,raw-control,hann-g16,edge,A1,0.009644964127330185,0.00400031308213973,0.005811390253178064,True,2.971430600016005e-06,False
96000,raw-control,hann-g32,edge,A1,0.006826205022847635,0.0020587407338131546,0.004143328594394042,True,2.971430600016005e-06,True
96000,raw-control,kaiser-g32,edge,A1,0.007353484081522446,0.0022997859101655353,0.004463169422951899,True,2.971430600016005e-06,False
96000,raw-control,hann-g64,edge,A1,0.004835305600898431,0.0010915415584548734,0.002967489807993625,True,2.971430600016005e-06,True
96000,raw-control,kaiser-g64,edge,A1,0.0052083879563220425,0.0012104490048705215,0.003192889766407269,True,2.971430600016005e-06,True
96000,raw-control,hann-g16,edge,B1,0.004740096316540688,0.0026236193561887658,0.0015800837843336917,True,2.6335643593016717e-06,True
96000,raw-control,hann-g32,edge,B1,0.003413046664832251,0.0013354002641082306,0.0013782205063211268,True,2.6335643593016717e-06,True
96000,raw-control,kaiser-g32,edge,B1,0.003658897280479431,0.0015005687194717756,0.0014142922124698394,True,2.6335643593016717e-06,True
96000,raw-control,hann-g64,edge,B1,0.0025036704756849137,0.000701539830144699,0.0012589515325264285,True,2.6335643593016717e-06,True
96000,raw-control,kaiser-g64,edge,B1,0.002671219159531637,0.000780066529571337,0.0012804043633405143,True,2.6335643593016717e-06,True
96000,raw-control,hann-g16,edge,AB,0.009644966996786485,0.004000314773716487,0.005811370991158816,True,2.9723928031687865e-06,False
96000,raw-control,hann-g32,edge,AB,0.006826209432828903,0.0020587424774506026,0.004143312449603186,True,2.9723928031687865e-06,True
96000,raw-control,kaiser-g32,edge,AB,0.007353488130515472,0.0022997876372479486,0.004463154213870646,True,2.9723928031687865e-06,False
96000,raw-control,hann-g64,edge,AB,0.00483531188012941,0.00109154340142133,0.0029674566332636666,True,2.9723928031687865e-06,True
96000,raw-control,kaiser-g64,edge,AB,0.005208393801141997,0.0012104508131396152,0.003192861479857492,True,2.9723928031687865e-06,True
96000,raw-control,hann-g16,overlap-reference,A1,0.001751633765583565,0.001408721136734564,0.001328889349424086,True,2.2940742257733682e-07,True
96000,raw-control,hann-g32,overlap-reference,A1,0.0012430440942383686,0.0007482396582466418,0.0009468713027074509,True,2.2940742257733682e-07,True
96000,raw-control,kaiser-g32,overlap-reference,A1,0.0013380771598026217,0.0008361428296697295,0.001018632593323414,True,2.2940742257733682e-07,True
96000,raw-control,hann-g64,overlap-reference,A1,0.00088169469960361,0.00041815222869620827,0.0006777716263596918,True,2.2940742257733682e-07,True
96000,raw-control,kaiser-g64,overlap-reference,A1,0.0009498506345518051,0.0004645836906716263,0.0007295328314378253,True,2.2940742257733682e-07,True
96000,raw-control,hann-g16,overlap-reference,B1,5.574392020628138e-05,0.0001130248679816895,2.2716506109502456e-05,True,2.984119008951534e-08,True
96000,raw-control,hann-g32,overlap-reference,B1,3.885848465145075e-05,5.550411342441793e-05,1.5906252703630614e-05,True,2.984119008951534e-08,True
96000,raw-control,kaiser-g32,overlap-reference,B1,4.624987026785911e-05,7.275875577422913e-05,2.579181645451658e-05,True,2.984119008951534e-08,True
96000,raw-control,hann-g64,overlap-reference,B1,2.8405988136869963e-05,2.885808388788392e-05,1.4273224244857821e-05,True,2.984119008951534e-08,True
96000,raw-control,kaiser-g64,overlap-reference,B1,3.0357820170438656e-05,3.410198206281006e-05,1.4613267680473895e-05,True,2.984119008951534e-08,True
96000,raw-control,hann-g16,overlap-reference,AB,0.0017515095924085368,0.001408722022941271,0.0013288115752254975,True,2.2970678521835379e-07,True
96000,raw-control,hann-g32,overlap-reference,AB,0.001242958094270183,0.0007482405413684664,0.0009468087108318715,True,2.2970678521835379e-07,True
96000,raw-control,kaiser-g32,overlap-reference,AB,0.0013379839764317703,0.0008361437144407048,0.001018560536157641,True,2.2970678521835379e-07,True
96000,raw-control,hann-g64,overlap-reference,AB,0.0008816366969338016,0.00041815310602743704,0.0006777201269437008,True,2.2970678521835379e-07,True
96000,raw-control,kaiser-g64,overlap-reference,AB,0.0009497872484725533,0.0004645845708812152,0.0007294760817884948,True,2.2970678521835379e-07,True
96000,raw-control,hann-g16,sustained-edge,A1,0.00808730652531447,0.005598797894864584,0.006176829759697996,True,8.663876658585537e-07,False
96000,raw-control,hann-g32,sustained-edge,A1,0.005738374126668355,0.0029413292054557834,0.004398376497021845,True,8.663876658585537e-07,True
96000,raw-control,kaiser-g32,sustained-edge,A1,0.0061765257336259165,0.003296246321632407,0.004731769964284636,True,8.663876658585537e-07,True
96000,raw-control,hann-g64,sustained-edge,A1,0.004069426424858127,0.0016179989336874286,0.003142581117289085,True,8.663876658585537e-07,True
96000,raw-control,kaiser-g64,sustained-edge,A1,0.0043841336083004934,0.001801429503960441,0.0033838735656351888,True,8.663876658585537e-07,True
96000,raw-control,hann-g16,sustained-edge,B1,0.004740094333923084,0.0026236191292036163,0.0015800830181298391,True,2.6335627679256793e-06,True
96000,raw-control,hann-g32,sustained-edge,B1,0.0034130448211150796,0.0013353998914415377,0.0013782197216366955,True,2.6335627679256793e-06,True
96000,raw-control,kaiser-g32,sustained-edge,B1,0.0036588954000733686,0.0015005684427443476,0.0014142914298978326,True,2.6335627679256793e-06,True
96000,raw-control,hann-g64,sustained-edge,B1,0.0025036689460200224,0.0007015394299197128,0.0012589507712842257,True,2.6335627679256793e-06,True
96000,raw-control,kaiser-g64,sustained-edge,B1,0.002671217553020747,0.0007800661334315304,0.001280403593751775,True,2.6335627679256793e-06,True
96000,raw-control,hann-g16,sustained-edge,AB,0.008087307674532414,0.005598798243674054,0.006176837005960074,True,8.665592016073367e-07,False
96000,raw-control,hann-g32,sustained-edge,AB,0.0057383757541705745,0.002941329552834447,0.0043983811469839994,True,8.665592016073367e-07,True
96000,raw-control,kaiser-g32,sustained-edge,AB,0.006176527244608117,0.003296246669511647,0.0047317751428942074,True,8.665592016073367e-07,True
96000,raw-control,hann-g64,sustained-edge,AB,0.004069428723068575,0.0016179992785629615,0.003142585326055197,True,8.665592016073367e-07,True
96000,raw-control,kaiser-g64,sustained-edge,AB,0.004384135741334478,0.0018014298499929439,0.0033838769733185734,True,8.665592016073367e-07,True
96000,iir-p16000-s18000,hann-g8,reference,A1,0.00012970028238266907,0.00019469525954345383,9.039671285066777e-05,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,kaiser-g8,reference,A1,3.3967897185900587e-05,3.7075247627320206e-05,1.590698789726404e-05,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,lagrange-g16,reference,A1,2.8766123358883056e-12,5.556825008553475e-12,1.9917939328136056e-12,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,hann-g16,reference,A1,2.1823863958709947e-05,2.8385365949191943e-05,1.8919257080824747e-05,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,kaiser-g16,reference,A1,2.4984954871976255e-05,2.8090535366144358e-05,2.314059538197246e-05,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,lagrange-g32,reference,A1,2.7482061889951753e-12,5.468380464199067e-12,1.952326049001438e-12,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,hann-g32,reference,A1,3.7428595805465684e-06,4.236839110365944e-06,3.5529178299908105e-06,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,kaiser-g32,reference,A1,1.3456485994522803e-05,1.6251131764578927e-05,1.312783762942813e-05,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,lagrange-g64,reference,A1,2.747982324493842e-12,5.465533973116396e-12,1.9521807089760538e-12,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,hann-g64,reference,A1,5.009634797486706e-07,4.823303744847135e-07,4.773767618503953e-07,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,kaiser-g64,reference,A1,8.220918106458986e-06,8.42404242620882e-06,8.114580954105034e-06,True,7.267227281252479e-12,True
96000,iir-p16000-s18000,hann-g8,reference,B1,3.649945542280196e-05,2.841666991918764e-05,3.5607939955390296e-05,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,kaiser-g8,reference,B1,3.625728947331568e-05,3.3190109446661395e-05,9.825286789582918e-06,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,lagrange-g16,reference,B1,4.348120570425351e-13,6.301560716777662e-13,3.09132870774333e-13,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,hann-g16,reference,B1,1.4777277557017088e-05,1.159623439957136e-05,1.4431189205823199e-05,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,kaiser-g16,reference,B1,2.6503294889763104e-05,2.2467708569874396e-05,2.24149896563968e-05,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,lagrange-g32,reference,B1,4.344670027675278e-13,6.353514297490326e-13,3.0916938519836887e-13,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,hann-g32,reference,B1,3.1039461948286406e-06,2.445210842234828e-06,3.0400252761155873e-06,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,kaiser-g32,reference,B1,2.073905840623839e-05,1.7128305842877353e-05,2.0607349129325772e-05,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,lagrange-g64,reference,B1,4.345141021635883e-13,6.353514297490326e-13,3.092045954581617e-13,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,hann-g64,reference,B1,6.142203531261358e-08,8.112900382746148e-08,5.4370743253058966e-08,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,kaiser-g64,reference,B1,1.808463632661462e-06,2.8020230049957953e-06,1.7656273053963086e-06,True,8.040157135008583e-14,True
96000,iir-p16000-s18000,hann-g8,reference,AB,0.00012844635616268953,0.00019469525954345383,8.959463975230252e-05,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,kaiser-g8,reference,AB,3.4017315396476964e-05,3.7075247627354094e-05,1.5803499709052428e-05,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,lagrange-g16,reference,AB,2.8470910128624993e-12,5.556825008553475e-12,1.971285549324615e-12,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,hann-g16,reference,AB,2.1700031638642206e-05,2.8385365949191943e-05,1.883712135638145e-05,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,kaiser-g16,reference,AB,2.5017626674753395e-05,2.8090535366076585e-05,2.3125822744529995e-05,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,lagrange-g32,reference,AB,2.720064516702251e-12,5.468380464199067e-12,1.9322317668004094e-12,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,hann-g32,reference,AB,3.7306276485874858e-06,4.236839110230397e-06,3.543147783653647e-06,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,kaiser-g32,reference,AB,1.364848270219696e-05,1.6251131764714473e-05,1.3327717241560313e-05,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,lagrange-g64,reference,AB,2.7198432191241065e-12,5.465533973116396e-12,1.93209067694629e-12,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,hann-g64,reference,AB,4.957809896485587e-07,4.823303744847135e-07,4.7242592027652717e-07,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,kaiser-g64,reference,AB,8.138767293313748e-06,8.42404242620882e-06,8.033371282412212e-06,True,7.2670917340580664e-12,True
96000,iir-p16000-s18000,hann-g8,edge,A1,0.00028747344819501924,0.00030729218725498054,0.00027296581415484083,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,kaiser-g8,edge,A1,5.7487460664671076e-05,6.333332869574366e-05,3.840114610654713e-05,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,lagrange-g16,edge,A1,7.129451624246539e-12,8.634455016178292e-12,4.036492186107077e-12,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,hann-g16,edge,A1,7.868074201899123e-05,7.849628715473985e-05,7.458512521416963e-05,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,kaiser-g16,edge,A1,5.433602973833599e-05,5.5398564734573125e-05,5.330470621155968e-05,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,lagrange-g32,edge,A1,5.1507594008570595e-12,6.574310943716178e-12,3.6196999052441748e-12,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,hann-g32,edge,A1,5.439375463931141e-06,5.0536450143633714e-06,4.830059990308632e-06,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,kaiser-g32,edge,A1,1.7080584466356493e-05,1.806719302344263e-05,1.6541809698492546e-05,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,lagrange-g64,edge,A1,5.15038719650497e-12,6.574198116810899e-12,3.6194793097341357e-12,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,hann-g64,edge,A1,8.592963706560656e-07,5.007222315361815e-07,7.999216836798214e-07,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,kaiser-g64,edge,A1,1.17240171658269e-05,8.42493932303759e-06,1.1606384998263196e-05,True,3.773849371367472e-11,True
96000,iir-p16000-s18000,hann-g8,edge,B1,0.00017915205725585196,0.0001952331100342704,0.00012978225306517474,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,kaiser-g8,edge,B1,4.328535045531212e-05,5.515323557961904e-05,2.9169735189688833e-05,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,lagrange-g16,edge,B1,9.409768573939544e-12,1.3664969741889448e-11,3.0624492222874245e-12,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,hann-g16,edge,B1,2.2376701126788277e-05,3.45225621451787e-05,1.6964733853189495e-05,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,kaiser-g16,edge,B1,2.6174174181709614e-05,3.4758210669871876e-05,2.321591572459918e-05,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,lagrange-g32,edge,B1,4.058328378374724e-12,6.920183754303235e-12,2.9368596256024e-12,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,hann-g32,edge,B1,3.012663088360758e-06,2.936853295414351e-06,2.052343269359723e-06,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,kaiser-g32,edge,B1,1.3369488003192096e-05,1.361059250576795e-05,1.2764542717067445e-05,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,lagrange-g64,edge,B1,4.058855636439684e-12,6.92024680166726e-12,2.93710459344754e-12,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,hann-g64,edge,B1,3.411962017157515e-07,2.8998872561616056e-07,2.1919816675851173e-07,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,kaiser-g64,edge,B1,5.933069974842853e-06,6.217820969373714e-06,5.782193583569701e-06,True,3.062395409619516e-11,True
96000,iir-p16000-s18000,hann-g8,edge,AB,0.00028747344467180904,0.00030729218725498054,0.0002729658499105378,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,kaiser-g8,edge,AB,5.748746016581382e-05,6.333332869574368e-05,3.840114936411954e-05,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,lagrange-g16,edge,AB,7.129454054736993e-12,8.634455016178294e-12,4.036505324356377e-12,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,hann-g16,edge,AB,7.868074056990904e-05,7.849628715473986e-05,7.458511909745619e-05,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,kaiser-g16,edge,AB,5.4336028902198326e-05,5.53985647344227e-05,5.330470556883843e-05,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,lagrange-g32,edge,AB,5.150765226798257e-12,6.574310943716179e-12,3.6197261415164653e-12,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,hann-g32,edge,AB,5.439375388374418e-06,5.053645014363372e-06,4.830060202021081e-06,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,kaiser-g32,edge,AB,1.7080584333786587e-05,1.806719302344263e-05,1.6541813196227292e-05,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,lagrange-g64,edge,AB,5.150393027715243e-12,6.5741981168108995e-12,3.6195054719199873e-12,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,hann-g64,edge,AB,8.592963561513887e-07,5.007222315361816e-07,7.999213350444495e-07,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,kaiser-g64,edge,AB,1.1724016991066314e-05,8.424939323037591e-06,1.1606384219399002e-05,True,3.773849371367473e-11,True
96000,iir-p16000-s18000,hann-g8,overlap-reference,A1,0.0003593969893831163,0.00038319623041349415,0.0003307310390726322,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,kaiser-g8,overlap-reference,A1,3.28635367369155e-05,4.0075731532174935e-05,2.731669590403077e-05,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,lagrange-g16,overlap-reference,A1,2.2646748609235414e-12,3.2101389498950507e-12,1.5678720165164145e-12,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,hann-g16,overlap-reference,A1,4.358175881787142e-05,4.547258672393432e-05,4.017640442592482e-05,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,kaiser-g16,overlap-reference,A1,3.5127238363166584e-05,3.391369215186646e-05,3.3222048026756774e-05,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,lagrange-g32,overlap-reference,A1,2.1493636535345958e-12,3.2078677855207645e-12,1.5162417496870743e-12,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,hann-g32,overlap-reference,A1,5.4263625985882495e-06,5.876361874598493e-06,4.950938678284476e-06,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,kaiser-g32,overlap-reference,A1,2.1822522602496074e-05,2.0852056998374468e-05,2.048281434032486e-05,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,lagrange-g64,overlap-reference,A1,2.1493701309197975e-12,3.2099653577135768e-12,1.5162468654785824e-12,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,hann-g64,overlap-reference,A1,6.786746847635738e-07,6.967080993837226e-07,6.317349769809756e-07,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,kaiser-g64,overlap-reference,A1,1.1207225661701307e-05,1.1027950625139309e-05,1.0714348326029993e-05,True,5.158089148291771e-12,True
96000,iir-p16000-s18000,hann-g8,overlap-reference,B1,3.649945542077723e-05,2.841666877657101e-05,3.56079399527982e-05,True,8.032373254968877e-14,True
96000,iir-p16000-s18000,kaiser-g8,overlap-reference,B1,3.625728946912748e-05,3.3190108969565724e-05,9.82528678897067e-06,True,8.032373254968877e-14,True
96000,iir-p16000-s18000,lagrange-g16,overlap-reference,B1,4.3478991201776184e-13,6.301538647680472e-13,3.0912392515426367e-13,True,8.032373254968877e-14,True
96000,iir-p16000-s18000,hann-g16,overlap-reference,B1,1.477727755034741e-05,1.159623434948999e-05,1.4431189199895283e-05,True,8.032373254968877e-14,True
96000,iir-p16000-s18000,kaiser-g16,overlap-reference,B1,2.6503294883838664e-05,2.2467708329617766e-05,2.2414989651822845e-05,True,8.032373254968877e-14,True
96000,iir-p16000-s18000,lagrange-g32,overlap-reference,B1,4.34495574681438e-13,6.353946250959015e-13,3.092019235928293e-13,True,8.032373254968877e-14,True
96000,iir-p16000-s18000,hann-g32,overlap-reference,B1,3.103946193210554e-06,2.445210840045475e-06,3.04002527463458e-06,True,8.032373254968877e-14,True
