rate,conditioner,kernel,profile,source,relative_rms_error,peak_normalized_error,spectral_magnitude_relative_error,finite,reference_convergence,joint_pass,whole_chain_raw_nrms,whole_chain_raw_peak,raw_reference_convergence
96000,raw-control,hann-g8,sustained-edge,B1,0.006684859364950308,0.005209700270625948,0.001934457691180705,True,2.6335627679256793e-06,True,0.006684859364950308,0.005209700270625948,2.6335627679256793e-06
96000,raw-control,hann-g8,sustained-edge,AB,0.011499351517662786,0.011126609139095784,0.008795275479033617,True,8.665592016073367e-07,False,0.011499351517662786,0.011126609139095784,8.665592016073367e-07
96000,raw-control,kaiser-g8,reference,A1,0.0060814921074146995,0.007002051862712828,0.0036656168361003847,True,1.2658156478757805e-06,True,0.0060814921074146995,0.007002051862712828,1.2658156478757805e-06
96000,raw-control,kaiser-g8,reference,B1,9.007913957472167e-05,0.000258441747108527,2.5247447594049092e-05,True,2.9841018015049845e-08,True,9.007913957472167e-05,0.000258441747108527,2.9841018015049845e-08
96000,raw-control,kaiser-g8,reference,AB,0.006017958202563003,0.007002064355417689,0.0036272884293182504,True,1.256381033124373e-06,True,0.006017958202563003,0.007002064355417689,1.256381033124373e-06
96000,raw-control,kaiser-g8,edge,A1,0.014801792216930364,0.009033023087875439,0.008914402684804184,True,2.971430600016005e-06,False,0.014801792216930364,0.009033023087875439,2.971430600016005e-06
96000,raw-control,kaiser-g8,edge,B1,0.007214216941463119,0.005911865709422572,0.0020355935816640564,True,2.6335643593016717e-06,True,0.007214216941463119,0.005911865709422572,2.6335643593016717e-06
96000,raw-control,kaiser-g8,edge,AB,0.014801793549224274,0.009033024737968054,0.008914388452844424,True,2.9723928031687865e-06,False,0.014801793549224274,0.009033024737968054,2.9723928031687865e-06
96000,raw-control,kaiser-g8,overlap-reference,A1,0.002686555629833151,0.0031023500056630024,0.0020416997011339115,True,2.2940742257733682e-07,True,0.002686555629833151,0.0031023500056630024,2.2940742257733682e-07
96000,raw-control,kaiser-g8,overlap-reference,B1,9.007909034669622e-05,0.00025844418341321103,2.5247299530833975e-05,True,2.984119008951534e-08,True,9.007909034669622e-05,0.00025844418341321103,2.984119008951534e-08
96000,raw-control,kaiser-g8,overlap-reference,AB,0.002686362486346574,0.0031023508936895198,0.002041569503478044,True,2.2970678521835379e-07,True,0.002686362486346574,0.0031023508936895198,2.2970678521835379e-07
96000,raw-control,kaiser-g8,sustained-edge,A1,0.012423302296228978,0.012422528250840916,0.009509056524039902,True,8.663876658585537e-07,False,0.012423302296228978,0.012422528250840916,8.663876658585537e-07
96000,raw-control,kaiser-g8,sustained-edge,B1,0.0072142152693611735,0.005911867258270543,0.00203559298582061,True,2.6335627679256793e-06,True,0.0072142152693611735,0.005911867258270543,2.6335627679256793e-06
96000,raw-control,kaiser-g8,sustained-edge,AB,0.01242330303301596,0.01242252860092627,0.009509070079965883,True,8.665592016073367e-07,False,0.01242330303301596,0.01242252860092627,8.665592016073367e-07
96000,raw-control,lagrange-g16,reference,A1,0.006068675223075387,0.007160739623275203,0.0031629088929363844,True,1.2658156478757805e-06,True,0.006068675223075387,0.007160739623275203,1.2658156478757805e-06
